time,tags,ozone,carbon_monoxide
2019-03-31 18:29:16.942,actual=green,27.0,63.0
2019-03-31 18:29:17.442,actual=green,26.0,66.0
2019-03-31 18:29:17.942,actual=green,21.0,63.0
2019-03-31 18:29:18.442,actual=green,23.0,64.0
2019-03-31 18:29:18.942,actual=green,18.0,64.0
2019-03-31 18:29:19.442,actual=green,25.0,66.0
2019-03-31 18:29:19.942,actual=green,25.0,64.0
2019-03-31 18:29:20.442,actual=green,24.0,62.0
2019-03-31 18:29:20.942,actual=green,27.0,65.0
2019-03-31 18:29:21.442,actual=green,31.0,69.0
2019-03-31 18:29:21.942,actual=green,32.0,74.0
2019-03-31 18:29:22.442,actual=green,30.0,78.0
2019-03-31 18:29:22.942,actual=green,35.0,78.0
2019-03-31 18:29:23.442,actual=green,36.0,75.0
2019-03-31 18:29:23.942,actual=green,40.0,78.0
2019-03-31 18:29:24.442,actual=green,43.0,80.0
2019-03-31 18:29:24.942,actual=green,41.0,81.0
2019-03-31 18:29:25.442,actual=green,42.0,84.0
2019-03-31 18:29:25.942,actual=green,42.0,81.0
2019-03-31 18:29:26.442,actual=green,44.0,76.0
2019-03-31 18:29:26.942,actual=green,45.0,80.0
2019-03-31 18:29:27.442,actual=green,45.0,76.0
2019-03-31 18:29:27.942,actual=green,49.0,77.0
2019-03-31 18:29:28.442,actual=green,52.0,80.0
2019-03-31 18:29:28.942,actual=green,47.0,82.0
2019-03-31 18:29:29.442,actual=green,46.0,81.0
2019-03-31 18:29:29.942,actual=green,43.0,79.0
2019-03-31 18:29:30.442,actual=green,38.0,80.0
2019-03-31 18:29:30.942,actual=green,38.0,83.0
2019-03-31 18:29:31.442,actual=green,37.0,81.0
2019-03-31 18:29:31.942,actual=green,37.0,78.0
2019-03-31 18:29:32.442,actual=green,40.0,80.0
2019-03-31 18:29:32.942,actual=green,38.0,84.0
2019-03-31 18:29:33.442,actual=green,36.0,82.0
2019-03-31 18:29:33.942,actual=green,35.0,82.0
2019-03-31 18:29:34.442,actual=green,38.0,77.0
2019-03-31 18:29:34.942,actual=green,39.0,80.0
2019-03-31 18:29:35.442,actual=green,36.0,85.0
2019-03-31 18:29:35.942,actual=green,38.0,88.0
2019-03-31 18:29:36.442,actual=green,43.0,88.0
2019-03-31 18:29:36.942,actual=green,38.0,91.0
2019-03-31 18:29:37.442,actual=green,40.0,89.0
2019-03-31 18:29:37.942,actual=green,39.0,93.0
2019-03-31 18:29:38.442,actual=green,44.0,90.0
2019-03-31 18:29:38.942,actual=green,41.0,86.0
2019-03-31 18:29:39.442,actual=green,43.0,82.0
2019-03-31 18:29:39.942,actual=green,43.0,77.0
2019-03-31 18:29:40.442,actual=green,47.0,77.0
2019-03-31 18:29:40.942,actual=green,52.0,74.0
2019-03-31 18:29:41.442,actual=green,50.0,73.0
2019-03-31 18:29:41.942,actual=green,54.0,73.0
2019-03-31 18:29:42.442,actual=green,51.0,74.0
2019-03-31 18:29:42.942,actual=green,56.0,69.0
2019-03-31 18:29:43.442,actual=green,54.0,64.0
2019-03-31 18:29:43.942,actual=green,49.0,64.0
2019-03-31 18:29:44.442,actual=green,45.0,65.0
2019-03-31 18:29:44.942,actual=green,50.0,67.0
2019-03-31 18:29:45.442,actual=green,49.0,62.0
2019-03-31 18:29:45.942,actual=green,49.0,67.0
2019-03-31 18:29:46.442,actual=green,47.0,64.0
2019-03-31 18:29:46.942,actual=green,52.0,60.0
2019-03-31 18:29:47.442,actual=green,56.0,59.0
2019-03-31 18:29:47.942,actual=green,56.0,58.0
2019-03-31 18:29:48.442,actual=green,57.0,54.0
2019-03-31 18:29:48.942,actual=green,58.0,50.0
2019-03-31 18:29:49.442,actual=green,58.0,52.0
2019-03-31 18:29:49.942,actual=green,53.0,48.0
2019-03-31 18:29:50.442,actual=green,56.0,46.0
2019-03-31 18:29:50.942,actual=green,60.0,43.0
2019-03-31 18:29:51.442,actual=green,56.0,46.0
2019-03-31 18:29:51.942,actual=green,59.0,42.0
2019-03-31 18:29:52.442,actual=green,58.0,44.0
2019-03-31 18:29:52.942,actual=green,61.0,46.0
2019-03-31 18:29:53.442,actual=green,59.0,41.0
2019-03-31 18:29:53.942,actual=green,56.0,38.0
2019-03-31 18:29:54.442,actual=green,53.0,35.0
2019-03-31 18:29:54.942,actual=green,57.0,32.0
2019-03-31 18:29:55.442,actual=green,57.0,33.0
2019-03-31 18:29:55.942,actual=green,60.0,32.0
2019-03-31 18:29:56.442,actual=green,57.0,28.0
2019-03-31 18:29:56.942,actual=green,58.0,28.0
2019-03-31 18:29:57.442,actual=green,57.0,28.0
2019-03-31 18:29:57.942,actual=green,62.0,31.0
2019-03-31 18:29:58.442,actual=green,61.0,35.0
2019-03-31 18:29:58.942,actual=green,57.0,34.0
2019-03-31 18:29:59.442,actual=green,62.0,30.0
2019-03-31 18:29:59.942,actual=green,58.0,30.0
2019-03-31 18:30:00.442,actual=green,63.0,32.0
2019-03-31 18:30:00.942,actual=green,68.0,35.0
2019-03-31 18:30:01.442,actual=green,70.0,34.0
2019-03-31 18:30:01.942,actual=green,69.0,39.0
2019-03-31 18:30:02.442,actual=green,73.0,43.0
2019-03-31 18:30:02.942,actual=green,71.0,39.0
2019-03-31 18:30:03.442,actual=green,67.0,42.0
2019-03-31 18:30:03.942,actual=green,72.0,42.0
2019-03-31 18:30:04.442,actual=green,67.0,46.0
2019-03-31 18:30:04.942,actual=green,66.0,51.0
2019-03-31 18:30:05.442,actual=green,65.0,53.0
2019-03-31 18:30:05.942,actual=green,69.0,56.0
2019-03-31 18:30:06.442,actual=green,72.0,56.0
2019-03-31 18:30:06.942,actual=green,77.0,53.0
2019-03-31 18:30:07.442,actual=green,75.0,52.0
2019-03-31 18:30:07.942,actual=green,77.0,47.0
2019-03-31 18:30:08.442,actual=green,76.0,52.0
2019-03-31 18:30:08.942,actual=green,74.0,53.0
2019-03-31 18:30:09.442,actual=green,70.0,51.0
2019-03-31 18:30:09.942,actual=green,65.0,46.0
2019-03-31 18:30:10.442,actual=green,62.0,48.0
2019-03-31 18:30:10.942,actual=green,58.0,47.0
2019-03-31 18:30:11.442,actual=green,63.0,50.0
2019-03-31 18:30:11.942,actual=green,61.0,52.0
2019-03-31 18:30:12.442,actual=green,59.0,49.0
2019-03-31 18:30:12.942,actual=green,64.0,46.0
2019-03-31 18:30:13.442,actual=green,61.0,41.0
2019-03-31 18:30:13.942,actual=green,59.0,45.0
2019-03-31 18:30:14.442,actual=green,60.0,44.0
2019-03-31 18:30:14.942,actual=green,62.0,44.0
2019-03-31 18:30:15.442,actual=green,62.0,44.0
2019-03-31 18:30:15.942,actual=green,57.0,39.0
2019-03-31 18:30:16.442,actual=green,53.0,42.0
2019-03-31 18:30:16.942,actual=green,52.0,47.0
2019-03-31 18:30:17.442,actual=green,48.0,48.0
2019-03-31 18:30:17.942,actual=green,44.0,52.0
2019-03-31 18:30:18.442,actual=green,43.0,54.0
2019-03-31 18:30:18.942,actual=green,39.0,56.0
2019-03-31 18:30:19.442,actual=green,36.0,57.0
2019-03-31 18:30:19.942,actual=green,39.0,57.0
2019-03-31 18:30:20.442,actual=green,42.0,59.0
2019-03-31 18:30:20.942,actual=green,42.0,57.0
2019-03-31 18:30:21.442,actual=green,40.0,59.0
2019-03-31 18:30:21.942,actual=green,38.0,57.0
2019-03-31 18:30:22.442,actual=green,34.0,52.0
2019-03-31 18:30:22.942,actual=green,30.0,51.0
2019-03-31 18:30:23.442,actual=green,31.0,47.0
2019-03-31 18:30:23.942,actual=green,34.0,50.0
2019-03-31 18:30:24.442,actual=green,35.0,46.0
2019-03-31 18:30:24.942,actual=green,33.0,41.0
2019-03-31 18:30:25.442,actual=green,30.0,36.0
2019-03-31 18:30:25.942,actual=green,27.0,34.0
2019-03-31 18:30:26.442,actual=green,31.0,37.0
2019-03-31 18:30:26.942,actual=green,31.0,34.0
2019-03-31 18:30:27.442,actual=green,26.0,35.0
2019-03-31 18:30:27.942,actual=green,31.0,39.0
2019-03-31 18:30:28.442,actual=green,32.0,42.0
2019-03-31 18:30:28.942,actual=green,30.0,45.0
2019-03-31 18:30:29.442,actual=green,34.0,43.0
2019-03-31 18:30:29.942,actual=green,30.0,40.0
2019-03-31 18:30:30.442,actual=green,30.0,36.0
2019-03-31 18:30:30.942,actual=green,30.0,31.0
2019-03-31 18:30:31.442,actual=green,35.0,33.0
2019-03-31 18:30:31.942,actual=green,34.0,31.0
2019-03-31 18:30:32.442,actual=green,37.0,27.0
2019-03-31 18:30:32.942,actual=green,41.0,31.0
2019-03-31 18:30:33.442,actual=green,43.0,27.0
2019-03-31 18:30:33.942,actual=green,41.0,31.0
2019-03-31 18:30:34.442,actual=green,41.0,30.0
2019-03-31 18:30:34.942,actual=green,39.0,31.0
2019-03-31 18:30:35.442,actual=green,42.0,29.0
2019-03-31 18:30:35.942,actual=green,43.0,28.0
2019-03-31 18:30:36.442,actual=green,47.0,29.0
2019-03-31 18:30:36.942,actual=green,44.0,25.0
2019-03-31 18:30:37.442,actual=green,47.0,30.0
2019-03-31 18:30:37.942,actual=green,44.0,33.0
2019-03-31 18:30:38.442,actual=green,49.0,33.0
2019-03-31 18:30:38.942,actual=green,46.0,28.0
2019-03-31 18:30:39.442,actual=green,49.0,27.0
2019-03-31 18:30:39.942,actual=green,52.0,24.0
2019-03-31 18:30:40.442,actual=green,54.0,26.0
2019-03-31 18:30:40.942,actual=green,57.0,30.0
2019-03-31 18:30:41.442,actual=green,59.0,26.0
2019-03-31 18:30:41.942,actual=green,60.0,23.0
2019-03-31 18:30:42.442,actual=green,62.0,25.0
2019-03-31 18:30:42.942,actual=green,66.0,21.0
2019-03-31 18:30:43.442,actual=green,61.0,23.0
2019-03-31 18:30:43.942,actual=green,65.0,25.0
2019-03-31 18:30:44.442,actual=green,64.0,21.0
2019-03-31 18:30:44.942,actual=green,63.0,22.0
2019-03-31 18:30:45.442,actual=green,63.0,24.0
2019-03-31 18:30:45.942,actual=green,59.0,27.0
2019-03-31 18:30:46.442,actual=green,54.0,27.0
2019-03-31 18:30:46.942,actual=green,59.0,26.0
2019-03-31 18:30:47.442,actual=green,59.0,27.0
2019-03-31 18:30:47.942,actual=green,54.0,28.0
2019-03-31 18:30:48.442,actual=green,49.0,33.0
2019-03-31 18:30:48.942,actual=green,47.0,36.0
2019-03-31 18:30:49.442,actual=green,50.0,38.0
2019-03-31 18:30:49.942,actual=green,51.0,41.0
2019-03-31 18:30:50.442,actual=green,48.0,37.0
2019-03-31 18:30:50.942,actual=green,46.0,32.0
2019-03-31 18:30:51.442,actual=green,42.0,33.0
2019-03-31 18:30:51.942,actual=green,39.0,34.0
2019-03-31 18:30:52.442,actual=green,44.0,32.0
2019-03-31 18:30:52.942,actual=green,42.0,37.0
2019-03-31 18:30:53.442,actual=green,38.0,33.0
2019-03-31 18:30:53.942,actual=green,39.0,37.0
2019-03-31 18:30:54.442,actual=green,34.0,32.0
2019-03-31 18:30:54.942,actual=green,36.0,33.0
2019-03-31 18:30:55.442,actual=green,32.0,33.0
2019-03-31 18:30:55.942,actual=green,28.0,28.0
2019-03-31 18:30:56.442,actual=green,25.0,31.0
2019-03-31 18:30:56.942,actual=green,20.0,28.0
2019-03-31 18:30:57.442,actual=green,16.0,33.0
2019-03-31 18:30:57.942,actual=green,26.0,37.0
2019-03-31 18:30:58.442,actual=green,30.0,42.0
2019-03-31 18:30:58.942,actual=green,26.0,37.0
2019-03-31 18:30:59.442,actual=green,26.0,35.0
2019-03-31 18:30:59.942,actual=green,29.0,32.0
2019-03-31 18:31:00.442,actual=green,29.0,30.0
2019-03-31 18:31:00.942,actual=green,30.0,27.0
2019-03-31 18:31:01.442,actual=green,32.0,23.0
2019-03-31 18:31:01.942,actual=green,27.0,21.0
2019-03-31 18:31:02.442,actual=green,30.0,22.0
2019-03-31 18:31:02.942,actual=green,33.0,21.0
2019-03-31 18:31:03.442,actual=green,30.0,24.0
2019-03-31 18:31:03.942,actual=green,31.0,23.0
2019-03-31 18:31:04.442,actual=green,26.0,22.0
2019-03-31 18:31:04.942,actual=green,24.0,25.0
2019-03-31 18:31:05.442,actual=green,24.0,25.0
2019-03-31 18:31:05.942,actual=green,24.0,21.0
2019-03-31 18:31:06.442,actual=green,29.0,26.0
2019-03-31 18:31:06.942,actual=green,27.0,21.0
2019-03-31 18:31:07.442,actual=green,29.0,20.0
2019-03-31 18:31:07.942,actual=green,29.0,20.0
2019-03-31 18:31:08.442,actual=green,27.0,15.0
2019-03-31 18:31:08.942,actual=green,27.0,19.0
2019-03-31 18:31:09.442,actual=green,24.0,22.0
2019-03-31 18:31:09.942,actual=green,26.0,24.0
2019-03-31 18:31:10.442,actual=green,22.0,20.0
2019-03-31 18:31:10.942,actual=green,20.0,24.0
2019-03-31 18:31:11.442,actual=green,21.0,24.0
2019-03-31 18:31:11.942,actual=green,17.0,28.0
2019-03-31 18:31:12.442,actual=green,23.0,27.0
2019-03-31 18:31:12.942,actual=green,26.0,25.0
2019-03-31 18:31:13.442,actual=green,31.0,29.0
2019-03-31 18:31:13.942,actual=green,35.0,25.0
2019-03-31 18:31:14.442,actual=green,35.0,26.0
2019-03-31 18:31:14.942,actual=green,31.0,21.0
2019-03-31 18:31:15.442,actual=green,34.0,26.0
2019-03-31 18:31:15.942,actual=green,33.0,31.0
2019-03-31 18:31:16.442,actual=green,37.0,27.0
2019-03-31 18:31:16.942,actual=green,32.0,26.0
2019-03-31 18:31:17.442,actual=green,34.0,29.0
2019-03-31 18:31:17.942,actual=green,32.0,29.0
2019-03-31 18:31:18.442,actual=green,30.0,31.0
2019-03-31 18:31:18.942,actual=green,27.0,35.0
2019-03-31 18:31:19.442,actual=green,24.0,33.0
2019-03-31 18:31:19.942,actual=green,21.0,34.0
2019-03-31 18:31:20.442,actual=green,22.0,36.0
2019-03-31 18:31:20.942,actual=green,17.0,33.0
2019-03-31 18:31:21.442,actual=green,23.0,32.0
2019-03-31 18:31:21.942,actual=green,23.0,32.0
2019-03-31 18:31:22.442,actual=green,24.0,30.0
2019-03-31 18:31:22.942,actual=green,26.0,33.0
2019-03-31 18:31:23.442,actual=green,23.0,32.0
2019-03-31 18:31:23.942,actual=green,27.0,29.0
2019-03-31 18:31:24.442,actual=green,31.0,29.0
2019-03-31 18:31:24.942,actual=green,36.0,24.0
2019-03-31 18:31:25.442,actual=green,34.0,28.0
2019-03-31 18:31:25.942,actual=green,32.0,23.0
2019-03-31 18:31:26.442,actual=green,35.0,23.0
2019-03-31 18:31:26.942,actual=green,35.0,23.0
2019-03-31 18:31:27.442,actual=green,32.0,18.0
2019-03-31 18:31:27.942,actual=green,36.0,25.0
2019-03-31 18:31:28.442,actual=green,41.0,21.0
2019-03-31 18:31:28.942,actual=green,37.0,21.0
2019-03-31 18:31:29.442,actual=green,42.0,23.0
2019-03-31 18:31:29.942,actual=green,42.0,27.0
2019-03-31 18:31:30.442,actual=green,46.0,24.0
2019-03-31 18:31:30.942,actual=green,41.0,28.0
2019-03-31 18:31:31.442,actual=green,39.0,24.0
2019-03-31 18:31:31.942,actual=green,37.0,19.0
2019-03-31 18:31:32.442,actual=green,34.0,28.0
2019-03-31 18:31:32.942,actual=green,33.0,23.0
2019-03-31 18:31:33.442,actual=green,30.0,24.0
2019-03-31 18:31:33.942,actual=green,31.0,23.0
2019-03-31 18:31:34.442,actual=green,31.0,23.0
2019-03-31 18:31:34.942,actual=green,26.0,21.0
2019-03-31 18:31:35.442,actual=green,31.0,20.0
2019-03-31 18:31:35.942,actual=green,27.0,24.0
2019-03-31 18:31:36.442,actual=green,22.0,29.0
2019-03-31 18:31:36.942,actual=green,20.0,27.0
2019-03-31 18:31:37.442,actual=green,23.0,28.0
2019-03-31 18:31:37.942,actual=green,22.0,33.0
2019-03-31 18:31:38.442,actual=green,19.0,35.0
2019-03-31 18:31:38.942,actual=green,26.0,36.0
2019-03-31 18:31:39.442,actual=green,24.0,32.0
2019-03-31 18:31:39.942,actual=green,28.0,30.0
2019-03-31 18:31:40.442,actual=green,24.0,31.0
2019-03-31 18:31:40.942,actual=green,28.0,26.0
2019-03-31 18:31:41.442,actual=green,29.0,25.0
2019-03-31 18:31:41.942,actual=green,26.0,25.0
2019-03-31 18:31:42.442,actual=green,24.0,29.0
2019-03-31 18:31:42.942,actual=green,19.0,28.0
2019-03-31 18:31:43.442,actual=green,26.0,29.0
2019-03-31 18:31:43.942,actual=green,24.0,32.0
2019-03-31 18:31:44.442,actual=green,26.0,30.0
2019-03-31 18:31:44.942,actual=green,26.0,34.0
2019-03-31 18:31:45.442,actual=green,27.0,34.0
2019-03-31 18:31:45.942,actual=green,28.0,32.0
2019-03-31 18:31:46.442,actual=green,26.0,37.0
2019-03-31 18:31:46.942,actual=green,28.0,36.0
2019-03-31 18:31:47.442,actual=green,27.0,35.0
2019-03-31 18:31:47.942,actual=green,24.0,31.0
2019-03-31 18:31:48.442,actual=green,20.0,33.0
2019-03-31 18:31:48.942,actual=green,20.0,30.0
2019-03-31 18:31:49.442,actual=green,23.0,26.0
2019-03-31 18:31:49.942,actual=green,18.0,30.0
2019-03-31 18:31:50.442,actual=green,26.0,35.0
2019-03-31 18:31:50.942,actual=green,25.0,38.0
2019-03-31 18:31:51.442,actual=green,23.0,33.0
2019-03-31 18:31:51.942,actual=green,25.0,30.0
2019-03-31 18:31:52.442,actual=green,30.0,27.0
2019-03-31 18:31:52.942,actual=green,28.0,28.0
2019-03-31 18:31:53.442,actual=green,25.0,30.0
2019-03-31 18:31:53.942,actual=green,20.0,27.0
2019-03-31 18:31:54.442,actual=green,24.0,25.0
2019-03-31 18:31:54.942,actual=green,29.0,30.0
2019-03-31 18:31:55.442,actual=green,30.0,25.0
2019-03-31 18:31:55.942,actual=green,29.0,20.0
2019-03-31 18:31:56.442,actual=green,27.0,24.0
2019-03-31 18:31:56.942,actual=green,29.0,19.0
2019-03-31 18:31:57.442,actual=green,30.0,23.0
2019-03-31 18:31:57.942,actual=green,35.0,20.0
2019-03-31 18:31:58.442,actual=green,39.0,15.0
2019-03-31 18:31:58.942,actual=green,34.0,19.0
2019-03-31 18:31:59.442,actual=green,38.0,22.0
2019-03-31 18:31:59.942,actual=green,39.0,17.0
2019-03-31 18:32:00.442,actual=green,36.0,26.0
2019-03-31 18:32:00.942,actual=green,33.0,31.0
2019-03-31 18:32:01.442,actual=green,30.0,36.0
2019-03-31 18:32:01.942,actual=green,34.0,41.0
2019-03-31 18:32:02.442,actual=green,30.0,41.0
2019-03-31 18:32:02.942,actual=green,27.0,44.0
2019-03-31 18:32:03.442,actual=green,31.0,40.0
2019-03-31 18:32:03.942,actual=green,26.0,35.0
2019-03-31 18:32:04.442,actual=green,29.0,39.0
2019-03-31 18:32:04.942,actual=green,29.0,44.0
2019-03-31 18:32:05.442,actual=green,31.0,39.0
2019-03-31 18:32:05.942,actual=green,26.0,35.0
2019-03-31 18:32:06.442,actual=green,30.0,36.0
2019-03-31 18:32:06.942,actual=green,25.0,34.0
2019-03-31 18:32:07.442,actual=green,27.0,39.0
2019-03-31 18:32:07.942,actual=green,29.0,35.0
2019-03-31 18:32:08.442,actual=green,25.0,36.0
2019-03-31 18:32:08.942,actual=green,29.0,31.0
2019-03-31 18:32:09.442,actual=green,33.0,35.0
2019-03-31 18:32:09.942,actual=green,30.0,34.0
2019-03-31 18:32:10.442,actual=green,34.0,37.0
2019-03-31 18:32:10.942,actual=green,29.0,39.0
2019-03-31 18:32:11.442,actual=green,30.0,43.0
2019-03-31 18:32:11.942,actual=green,28.0,45.0
2019-03-31 18:32:12.442,actual=green,27.0,42.0
2019-03-31 18:32:12.942,actual=green,31.0,38.0
2019-03-31 18:32:13.442,actual=green,30.0,33.0
2019-03-31 18:32:13.942,actual=green,27.0,28.0
2019-03-31 18:32:14.442,actual=green,28.0,32.0
2019-03-31 18:32:14.942,actual=green,25.0,34.0
2019-03-31 18:32:15.442,actual=green,24.0,38.0
2019-03-31 18:32:15.942,actual=green,27.0,35.0
2019-03-31 18:32:16.442,actual=green,30.0,37.0
2019-03-31 18:32:16.942,actual=green,30.0,37.0
2019-03-31 18:32:17.442,actual=green,35.0,34.0
2019-03-31 18:32:17.942,actual=green,34.0,38.0
2019-03-31 18:32:18.442,actual=green,31.0,34.0
2019-03-31 18:32:18.942,actual=green,32.0,38.0
2019-03-31 18:32:19.442,actual=green,36.0,35.0
2019-03-31 18:32:19.942,actual=green,31.0,40.0
2019-03-31 18:32:20.442,actual=green,27.0,41.0
2019-03-31 18:32:20.942,actual=green,28.0,41.0
2019-03-31 18:32:21.442,actual=green,28.0,41.0
2019-03-31 18:32:21.942,actual=green,26.0,46.0
2019-03-31 18:32:22.442,actual=green,26.0,43.0
2019-03-31 18:32:22.942,actual=green,21.0,47.0
2019-03-31 18:32:23.442,actual=green,24.0,42.0
2019-03-31 18:32:23.942,actual=green,25.0,41.0
2019-03-31 18:32:24.442,actual=green,27.0,37.0
2019-03-31 18:32:24.942,actual=green,28.0,34.0
2019-03-31 18:32:25.442,actual=green,33.0,31.0
2019-03-31 18:32:25.942,actual=green,29.0,33.0
2019-03-31 18:32:26.442,actual=green,25.0,33.0
2019-03-31 18:32:26.942,actual=green,26.0,29.0
2019-03-31 18:32:27.442,actual=green,22.0,27.0
2019-03-31 18:32:27.942,actual=green,25.0,32.0
2019-03-31 18:32:28.442,actual=green,21.0,31.0
2019-03-31 18:32:28.942,actual=green,18.0,34.0
2019-03-31 18:32:29.442,actual=green,28.0,35.0
2019-03-31 18:32:29.942,actual=green,32.0,40.0
2019-03-31 18:32:30.442,actual=green,36.0,36.0
2019-03-31 18:32:30.942,actual=green,34.0,35.0
2019-03-31 18:32:31.442,actual=green,37.0,32.0
2019-03-31 18:32:31.942,actual=green,35.0,32.0
2019-03-31 18:32:32.442,actual=green,32.0,30.0
2019-03-31 18:32:32.942,actual=green,28.0,26.0
2019-03-31 18:32:33.442,actual=green,30.0,27.0
2019-03-31 18:32:33.942,actual=green,31.0,25.0
2019-03-31 18:32:34.442,actual=green,28.0,28.0
2019-03-31 18:32:34.942,actual=green,26.0,28.0
2019-03-31 18:32:35.442,actual=green,29.0,27.0
2019-03-31 18:32:35.942,actual=green,30.0,22.0
2019-03-31 18:32:36.442,actual=green,33.0,26.0
2019-03-31 18:32:36.942,actual=green,36.0,29.0
2019-03-31 18:32:37.442,actual=green,41.0,32.0
2019-03-31 18:32:37.942,actual=green,36.0,36.0
2019-03-31 18:32:38.442,actual=green,34.0,40.0
2019-03-31 18:32:38.942,actual=green,38.0,38.0
2019-03-31 18:32:39.442,actual=green,34.0,40.0
2019-03-31 18:32:39.942,actual=green,31.0,39.0
2019-03-31 18:32:40.442,actual=green,34.0,43.0
2019-03-31 18:32:40.942,actual=green,33.0,47.0
2019-03-31 18:32:41.442,actual=green,28.0,45.0
2019-03-31 18:32:41.942,actual=green,32.0,47.0
2019-03-31 18:32:42.442,actual=green,31.0,50.0
2019-03-31 18:32:42.942,actual=green,33.0,51.0
2019-03-31 18:32:43.442,actual=green,38.0,46.0
2019-03-31 18:32:43.942,actual=green,33.0,47.0
2019-03-31 18:32:44.442,actual=green,28.0,47.0
2019-03-31 18:32:44.942,actual=green,25.0,46.0
2019-03-31 18:32:45.442,actual=green,22.0,50.0
2019-03-31 18:32:45.942,actual=green,25.0,54.0
2019-03-31 18:32:46.442,actual=green,24.0,58.0
2019-03-31 18:32:46.942,actual=green,26.0,58.0
2019-03-31 18:32:47.442,actual=green,25.0,61.0
2019-03-31 18:32:47.942,actual=green,24.0,60.0
2019-03-31 18:32:48.442,actual=green,29.0,60.0
2019-03-31 18:32:48.942,actual=green,24.0,62.0
2019-03-31 18:32:49.442,actual=green,28.0,58.0
2019-03-31 18:32:49.942,actual=green,31.0,59.0
2019-03-31 18:32:50.442,actual=green,32.0,60.0
2019-03-31 18:32:50.942,actual=green,28.0,60.0
2019-03-31 18:32:51.442,actual=green,28.0,55.0
2019-03-31 18:32:51.942,actual=green,23.0,51.0
2019-03-31 18:32:52.442,actual=green,19.0,50.0
2019-03-31 18:32:52.942,actual=green,28.0,55.0
2019-03-31 18:32:53.442,actual=green,31.0,54.0
2019-03-31 18:32:53.942,actual=green,32.0,50.0
2019-03-31 18:32:54.442,actual=green,32.0,48.0
2019-03-31 18:32:54.942,actual=green,33.0,48.0
2019-03-31 18:32:55.442,actual=green,29.0,49.0
2019-03-31 18:32:55.942,actual=green,27.0,47.0
2019-03-31 18:32:56.442,actual=green,32.0,50.0
2019-03-31 18:32:56.942,actual=green,30.0,52.0
2019-03-31 18:32:57.442,actual=green,31.0,54.0
2019-03-31 18:32:57.942,actual=green,36.0,54.0
2019-03-31 18:32:58.442,actual=green,34.0,51.0
2019-03-31 18:32:58.942,actual=green,38.0,56.0
2019-03-31 18:32:59.442,actual=green,34.0,51.0
2019-03-31 18:32:59.942,actual=green,29.0,53.0
2019-03-31 18:33:00.442,actual=green,29.0,57.0
2019-03-31 18:33:00.942,actual=green,33.0,56.0
2019-03-31 18:33:01.442,actual=green,35.0,56.0
2019-03-31 18:33:01.942,actual=green,34.0,58.0
2019-03-31 18:33:02.442,actual=green,29.0,59.0
2019-03-31 18:33:02.942,actual=green,33.0,56.0
2019-03-31 18:33:03.442,actual=green,37.0,54.0
2019-03-31 18:33:03.942,actual=green,33.0,54.0
